lat,lon,isLand
42.36745833333334,-82.08156666666665,True
42.36745833333334,-80.60843333333331,True
43.058016666666674,-82.08156666666665,True
43.058016666666674,-80.60843333333331,True
43.058016666666674,-79.13529999999997,True
43.74857500000001,-82.08156666666665,True
43.74857500000001,-80.60843333333331,True
43.74857500000001,-79.13529999999997,True
43.74857500000001,-77.66216666666664,True
44.439133333333345,-82.08156666666665,True
44.439133333333345,-80.60843333333331,True
44.439133333333345,-79.13529999999997,True
44.439133333333345,-77.66216666666664,True
44.439133333333345,-76.1890333333333,True
44.439133333333345,-65.87709999999994,True
44.439133333333345,-64.4039666666666,True
45.12969166666668,-82.08156666666665,True
45.12969166666668,-80.60843333333331,True
45.12969166666668,-79.13529999999997,True
45.12969166666668,-77.66216666666664,True
45.12969166666668,-76.1890333333333,True
45.12969166666668,-74.71589999999996,True
45.12969166666668,-73.24276666666663,True
45.12969166666668,-71.76963333333329,True
45.12969166666668,-64.4039666666666,True
45.12969166666668,-62.93083333333327,True
45.820250000000016,-83.55469999999998,True
45.820250000000016,-82.08156666666665,True
45.820250000000016,-80.60843333333331,True
45.820250000000016,-79.13529999999997,True
45.820250000000016,-77.66216666666664,True
45.820250000000016,-76.1890333333333,True
45.820250000000016,-74.71589999999996,True
45.820250000000016,-73.24276666666663,True
45.820250000000016,-71.76963333333329,True
45.820250000000016,-67.35023333333328,True
45.820250000000016,-65.87709999999994,True
45.820250000000016,-64.4039666666666,True
45.820250000000016,-61.45769999999993,True
46.51080833333335,-83.55469999999998,True
46.51080833333335,-82.08156666666665,True
46.51080833333335,-80.60843333333331,True
46.51080833333335,-79.13529999999997,True
46.51080833333335,-77.66216666666664,True
46.51080833333335,-76.1890333333333,True
46.51080833333335,-74.71589999999996,True
46.51080833333335,-73.24276666666663,True
46.51080833333335,-71.76963333333329,True
46.51080833333335,-70.29649999999995,True
46.51080833333335,-67.35023333333328,True
46.51080833333335,-65.87709999999994,True
47.20136666666669,-85.02783333333332,True
47.20136666666669,-83.55469999999998,True
47.20136666666669,-82.08156666666665,True
47.20136666666669,-80.60843333333331,True
47.20136666666669,-79.13529999999997,True
47.20136666666669,-77.66216666666664,True
47.20136666666669,-76.1890333333333,True
47.20136666666669,-74.71589999999996,True
47.20136666666669,-73.24276666666663,True
47.20136666666669,-71.76963333333329,True
47.20136666666669,-67.35023333333328,True
47.20136666666669,-65.87709999999994,True
47.89192500000002,-86.50096666666666,True
47.89192500000002,-85.02783333333332,True
47.89192500000002,-83.55469999999998,True
47.89192500000002,-82.08156666666665,True
47.89192500000002,-80.60843333333331,True
47.89192500000002,-79.13529999999997,True
47.89192500000002,-77.66216666666664,True
47.89192500000002,-76.1890333333333,True
47.89192500000002,-74.71589999999996,True
47.89192500000002,-73.24276666666663,True
47.89192500000002,-71.76963333333329,True
47.89192500000002,-70.29649999999995,True
47.89192500000002,-68.82336666666662,True
47.89192500000002,-67.35023333333328,True
47.89192500000002,-65.87709999999994,True
47.89192500000002,-58.51143333333326,True
47.89192500000002,-57.03829999999992,True
47.89192500000002,-55.565166666666585,True
47.89192500000002,-54.09203333333325,True
48.58248333333336,-92.3935,True
48.58248333333336,-90.92036666666667,True
48.58248333333336,-89.44723333333333,True
48.58248333333336,-87.97409999999999,True
48.58248333333336,-86.50096666666666,True
48.58248333333336,-85.02783333333332,True
48.58248333333336,-83.55469999999998,True
48.58248333333336,-82.08156666666665,True
48.58248333333336,-80.60843333333331,True
48.58248333333336,-79.13529999999997,True
48.58248333333336,-77.66216666666664,True
48.58248333333336,-76.1890333333333,True
48.58248333333336,-74.71589999999996,True
48.58248333333336,-73.24276666666663,True
48.58248333333336,-71.76963333333329,True
48.58248333333336,-70.29649999999995,True
48.58248333333336,-67.35023333333328,True
48.58248333333336,-65.87709999999994,True
48.58248333333336,-64.4039666666666,True
48.58248333333336,-58.51143333333326,True
48.58248333333336,-57.03829999999992,True
48.58248333333336,-55.565166666666585,True
48.58248333333336,-54.09203333333325,True
49.27304166666669,-124.80243333333341,True
49.27304166666669,-121.85616666666674,True
49.27304166666669,-120.3830333333334,True
49.27304166666669,-118.90990000000006,True
49.27304166666669,-117.43676666666673,True
49.27304166666669,-115.96363333333339,True
49.27304166666669,-114.49050000000005,True
49.27304166666669,-113.01736666666672,True
49.27304166666669,-111.54423333333338,True
49.27304166666669,-110.07110000000004,True
49.27304166666669,-108.59796666666671,True
49.27304166666669,-107.12483333333337,True
49.27304166666669,-105.65170000000003,True
49.27304166666669,-104.1785666666667,True
49.27304166666669,-102.70543333333336,True
49.27304166666669,-101.23230000000002,True
49.27304166666669,-99.75916666666669,True
49.27304166666669,-98.28603333333335,True
49.27304166666669,-96.81290000000001,True
49.27304166666669,-95.33976666666668,True
49.27304166666669,-93.86663333333334,True
49.27304166666669,-92.3935,True
49.27304166666669,-90.92036666666667,True
49.27304166666669,-89.44723333333333,True
49.27304166666669,-87.97409999999999,True
49.27304166666669,-86.50096666666666,True
49.27304166666669,-85.02783333333332,True
49.27304166666669,-83.55469999999998,True
49.27304166666669,-82.08156666666665,True
49.27304166666669,-80.60843333333331,True
49.27304166666669,-79.13529999999997,True
49.27304166666669,-77.66216666666664,True
49.27304166666669,-76.1890333333333,True
49.27304166666669,-74.71589999999996,True
49.27304166666669,-73.24276666666663,True
49.27304166666669,-71.76963333333329,True
49.27304166666669,-70.29649999999995,True
49.27304166666669,-68.82336666666662,True
49.27304166666669,-62.93083333333327,True
49.27304166666669,-57.03829999999992,True
49.27304166666669,-55.565166666666585,True
49.27304166666669,-54.09203333333325,True
49.96360000000003,-126.27556666666675,True
49.96360000000003,-123.32930000000007,True
49.96360000000003,-121.85616666666674,True
49.96360000000003,-120.3830333333334,True
49.96360000000003,-118.90990000000006,True
49.96360000000003,-117.43676666666673,True
49.96360000000003,-115.96363333333339,True
49.96360000000003,-114.49050000000005,True
49.96360000000003,-113.01736666666672,True
49.96360000000003,-111.54423333333338,True
49.96360000000003,-110.07110000000004,True
49.96360000000003,-108.59796666666671,True
49.96360000000003,-107.12483333333337,True
49.96360000000003,-105.65170000000003,True
49.96360000000003,-104.1785666666667,True
49.96360000000003,-102.70543333333336,True
49.96360000000003,-101.23230000000002,True
49.96360000000003,-99.75916666666669,True
49.96360000000003,-98.28603333333335,True
49.96360000000003,-96.81290000000001,True
49.96360000000003,-95.33976666666668,True
49.96360000000003,-93.86663333333334,True
49.96360000000003,-92.3935,True
49.96360000000003,-90.92036666666667,True
49.96360000000003,-89.44723333333333,True
49.96360000000003,-87.97409999999999,True
49.96360000000003,-86.50096666666666,True
49.96360000000003,-85.02783333333332,True
49.96360000000003,-83.55469999999998,True
49.96360000000003,-82.08156666666665,True
49.96360000000003,-80.60843333333331,True
